,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,y
116,-0.0007209143368527293,0.0003178626939188689,0.006861045490950346,0.012112236581742764,-0.012507074512541294,-0.009567979723215103,0.008683431893587112,0.012063466012477875,-0.006742840167135,-0.005059547256678343,0.009922494180500507,-0.00206162896938622,-0.006099106278270483,0.008811389096081257,-0.006534091662615538,-0.0024414900690317154,0.0038673251401633024,0.0013334933901205659,-0.01113880891352892,-0.012703186832368374,0.009830081835389137,0.006816565059125423,0.009085173718631268,0.0010256111854687333,0.008538257330656052,-0.004578239284455776,-0.0012723602121695876,0.007755376864224672,-0.010112231597304344,-0.005291766952723265,-0.010098712518811226,-0.0012503672624006867,0.012823238037526608,-0.00984003022313118,-0.0031375575345009565,-0.0026051346212625504,0.010859462432563305,-0.00797361135482788,6.07172551099211e-05,-0.006391011644154787,-0.012911200523376465,0.006731901317834854,-0.011776547878980637,-0.005904449615627527,-4.718909985967912e-05,-0.00039819200173951685,-0.010299917310476303,0.012926243245601654,0.006697975564748049,0.012413217686116695,-0.01096764113754034,0.006044239737093449,-0.005561958532780409,0.0011085219448432326,0.011425708420574665,-0.0059990305453538895,0.00607341667637229,-0.00912451185286045,-0.004770657513290644,0.012635535560548306,-0.0021210256963968277,0.00043205797555856407,-0.00556673901155591,-0.010328754782676697,-0.0020273951813578606,0.003320442046970129,-0.001193880569189787,0.007439559791237116,-0.0036877121310681105,0.003038475988432765,0.007334877736866474,0.011220463551580906,-0.0019544344395399094,-0.012379612773656845,0.005875855218619108,0.0007687178440392017,0.010005040094256401,-0.001093394123017788,-0.003547132946550846,-0.011767704039812088,-0.001151571748778224,0.0038000864442437887,0.00726178428158164,0.009481726214289665,-0.007667382713407278,0.002499030204489827,0.00818598736077547,-0.0064505948685109615,-0.004177459049969912,0.009138869121670723,0.0021933901589363813,0.0002553280792199075,0.0046700285747647285,0.0002927839523181319,0.01293172873556614,0.00680357264354825,-0.011988713406026363,-0.009466812945902348,0.0012119351886212826,0.00859424564987421,-1
117,-0.0007209143368527293,0.0003178626939188689,0.006861045490950346,0.012112236581742764,-0.012507074512541294,-0.009567979723215103,0.008683431893587112,0.012063466012477875,-0.006742840167135,-0.005059547256678343,0.009922494180500507,-0.00206162896938622,-0.006099106278270483,0.008811389096081257,-0.006534091662615538,-0.0024414900690317154,0.0038673251401633024,0.0013334933901205659,-0.01113880891352892,-0.012703186832368374,0.009830081835389137,0.006816565059125423,0.009085173718631268,0.0010256111854687333,0.008538257330656052,-0.004578239284455776,-0.0012723602121695876,0.007755376864224672,-0.010112231597304344,-0.005291766952723265,-0.010098712518811226,-0.0012503672624006867,0.012823238037526608,-0.00984003022313118,-0.0031375575345009565,-0.0026051346212625504,0.010859462432563305,-0.00797361135482788,6.07172551099211e-05,-0.006391011644154787,-0.012911200523376465,0.006731901317834854,-0.011776547878980637,-0.005904449615627527,-4.718909985967912e-05,-0.00039819200173951685,-0.010299917310476303,0.012926243245601654,0.006697975564748049,0.012413217686116695,-0.01096764113754034,0.006044239737093449,-0.005561958532780409,0.0011085219448432326,0.011425708420574665,-0.0059990305453538895,0.00607341667637229,-0.00912451185286045,-0.004770657513290644,0.012635535560548306,-0.0021210256963968277,0.00043205797555856407,-0.00556673901155591,-0.010328754782676697,-0.0020273951813578606,0.003320442046970129,-0.001193880569189787,0.007439559791237116,-0.0036877121310681105,0.003038475988432765,0.007334877736866474,0.011220463551580906,-0.0019544344395399094,-0.012379612773656845,0.005875855218619108,0.0007687178440392017,0.010005040094256401,-0.001093394123017788,-0.003547132946550846,-0.011767704039812088,-0.001151571748778224,0.0038000864442437887,0.00726178428158164,0.009481726214289665,-0.007667382713407278,0.002499030204489827,0.00818598736077547,-0.0064505948685109615,-0.004177459049969912,0.009138869121670723,0.0021933901589363813,0.0002553280792199075,0.0046700285747647285,0.0002927839523181319,0.01293172873556614,0.00680357264354825,-0.011988713406026363,-0.009466812945902348,0.0012119351886212826,0.00859424564987421,-1
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
119,-0.0007209143368527293,0.0003178626939188689,0.006861045490950346,0.012112236581742764,-0.012507074512541294,-0.009567979723215103,0.008683431893587112,0.012063466012477875,-0.006742840167135,-0.005059547256678343,0.009922494180500507,-0.00206162896938622,-0.006099106278270483,0.008811389096081257,-0.006534091662615538,-0.0024414900690317154,0.0038673251401633024,0.0013334933901205659,-0.01113880891352892,-0.012703186832368374,0.009830081835389137,0.006816565059125423,0.009085173718631268,0.0010256111854687333,0.008538257330656052,-0.004578239284455776,-0.0012723602121695876,0.007755376864224672,-0.010112231597304344,-0.005291766952723265,-0.010098712518811226,-0.0012503672624006867,0.012823238037526608,-0.00984003022313118,-0.0031375575345009565,-0.0026051346212625504,0.010859462432563305,-0.00797361135482788,6.07172551099211e-05,-0.006391011644154787,-0.012911200523376465,0.006731901317834854,-0.011776547878980637,-0.005904449615627527,-4.718909985967912e-05,-0.00039819200173951685,-0.010299917310476303,0.012926243245601654,0.006697975564748049,0.012413217686116695,-0.01096764113754034,0.006044239737093449,-0.005561958532780409,0.0011085219448432326,0.011425708420574665,-0.0059990305453538895,0.00607341667637229,-0.00912451185286045,-0.004770657513290644,0.012635535560548306,-0.0021210256963968277,0.00043205797555856407,-0.00556673901155591,-0.010328754782676697,-0.0020273951813578606,0.003320442046970129,-0.001193880569189787,0.007439559791237116,-0.0036877121310681105,0.003038475988432765,0.007334877736866474,0.011220463551580906,-0.0019544344395399094,-0.012379612773656845,0.005875855218619108,0.0007687178440392017,0.010005040094256401,-0.001093394123017788,-0.003547132946550846,-0.011767704039812088,-0.001151571748778224,0.0038000864442437887,0.00726178428158164,0.009481726214289665,-0.007667382713407278,0.002499030204489827,0.00818598736077547,-0.0064505948685109615,-0.004177459049969912,0.009138869121670723,0.0021933901589363813,0.0002553280792199075,0.0046700285747647285,0.0002927839523181319,0.01293172873556614,0.00680357264354825,-0.011988713406026363,-0.009466812945902348,0.0012119351886212826,0.00859424564987421,-1
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
121,-0.0007209143368527293,0.0003178626939188689,0.006861045490950346,0.012112236581742764,-0.012507074512541294,-0.009567979723215103,0.008683431893587112,0.012063466012477875,-0.006742840167135,-0.005059547256678343,0.009922494180500507,-0.00206162896938622,-0.006099106278270483,0.008811389096081257,-0.006534091662615538,-0.0024414900690317154,0.0038673251401633024,0.0013334933901205659,-0.01113880891352892,-0.012703186832368374,0.009830081835389137,0.006816565059125423,0.009085173718631268,0.0010256111854687333,0.008538257330656052,-0.004578239284455776,-0.0012723602121695876,0.007755376864224672,-0.010112231597304344,-0.005291766952723265,-0.010098712518811226,-0.0012503672624006867,0.012823238037526608,-0.00984003022313118,-0.0031375575345009565,-0.0026051346212625504,0.010859462432563305,-0.00797361135482788,6.07172551099211e-05,-0.006391011644154787,-0.012911200523376465,0.006731901317834854,-0.011776547878980637,-0.005904449615627527,-4.718909985967912e-05,-0.00039819200173951685,-0.010299917310476303,0.012926243245601654,0.006697975564748049,0.012413217686116695,-0.01096764113754034,0.006044239737093449,-0.005561958532780409,0.0011085219448432326,0.011425708420574665,-0.0059990305453538895,0.00607341667637229,-0.00912451185286045,-0.004770657513290644,0.012635535560548306,-0.0021210256963968277,0.00043205797555856407,-0.00556673901155591,-0.010328754782676697,-0.0020273951813578606,0.003320442046970129,-0.001193880569189787,0.007439559791237116,-0.0036877121310681105,0.003038475988432765,0.007334877736866474,0.011220463551580906,-0.0019544344395399094,-0.012379612773656845,0.005875855218619108,0.0007687178440392017,0.010005040094256401,-0.001093394123017788,-0.003547132946550846,-0.011767704039812088,-0.001151571748778224,0.0038000864442437887,0.00726178428158164,0.009481726214289665,-0.007667382713407278,0.002499030204489827,0.00818598736077547,-0.0064505948685109615,-0.004177459049969912,0.009138869121670723,0.0021933901589363813,0.0002553280792199075,0.0046700285747647285,0.0002927839523181319,0.01293172873556614,0.00680357264354825,-0.011988713406026363,-0.009466812945902348,0.0012119351886212826,0.00859424564987421,-1
122,-0.0007209143368527293,0.0003178626939188689,0.006861045490950346,0.012112236581742764,-0.012507074512541294,-0.009567979723215103,0.008683431893587112,0.012063466012477875,-0.006742840167135,-0.005059547256678343,0.009922494180500507,-0.00206162896938622,-0.006099106278270483,0.008811389096081257,-0.006534091662615538,-0.0024414900690317154,0.0038673251401633024,0.0013334933901205659,-0.01113880891352892,-0.012703186832368374,0.009830081835389137,0.006816565059125423,0.009085173718631268,0.0010256111854687333,0.008538257330656052,-0.004578239284455776,-0.0012723602121695876,0.007755376864224672,-0.010112231597304344,-0.005291766952723265,-0.010098712518811226,-0.0012503672624006867,0.012823238037526608,-0.00984003022313118,-0.0031375575345009565,-0.0026051346212625504,0.010859462432563305,-0.00797361135482788,6.07172551099211e-05,-0.006391011644154787,-0.012911200523376465,0.006731901317834854,-0.011776547878980637,-0.005904449615627527,-4.718909985967912e-05,-0.00039819200173951685,-0.010299917310476303,0.012926243245601654,0.006697975564748049,0.012413217686116695,-0.01096764113754034,0.006044239737093449,-0.005561958532780409,0.0011085219448432326,0.011425708420574665,-0.0059990305453538895,0.00607341667637229,-0.00912451185286045,-0.004770657513290644,0.012635535560548306,-0.0021210256963968277,0.00043205797555856407,-0.00556673901155591,-0.010328754782676697,-0.0020273951813578606,0.003320442046970129,-0.001193880569189787,0.007439559791237116,-0.0036877121310681105,0.003038475988432765,0.007334877736866474,0.011220463551580906,-0.0019544344395399094,-0.012379612773656845,0.005875855218619108,0.0007687178440392017,0.010005040094256401,-0.001093394123017788,-0.003547132946550846,-0.011767704039812088,-0.001151571748778224,0.0038000864442437887,0.00726178428158164,0.009481726214289665,-0.007667382713407278,0.002499030204489827,0.00818598736077547,-0.0064505948685109615,-0.004177459049969912,0.009138869121670723,0.0021933901589363813,0.0002553280792199075,0.0046700285747647285,0.0002927839523181319,0.01293172873556614,0.00680357264354825,-0.011988713406026363,-0.009466812945902348,0.0012119351886212826,0.00859424564987421,-1
123,-0.0007209143368527293,0.0003178626939188689,0.006861045490950346,0.012112236581742764,-0.012507074512541294,-0.009567979723215103,0.008683431893587112,0.012063466012477875,-0.006742840167135,-0.005059547256678343,0.009922494180500507,-0.00206162896938622,-0.006099106278270483,0.008811389096081257,-0.006534091662615538,-0.0024414900690317154,0.0038673251401633024,0.0013334933901205659,-0.01113880891352892,-0.012703186832368374,0.009830081835389137,0.006816565059125423,0.009085173718631268,0.0010256111854687333,0.008538257330656052,-0.004578239284455776,-0.0012723602121695876,0.007755376864224672,-0.010112231597304344,-0.005291766952723265,-0.010098712518811226,-0.0012503672624006867,0.012823238037526608,-0.00984003022313118,-0.0031375575345009565,-0.0026051346212625504,0.010859462432563305,-0.00797361135482788,6.07172551099211e-05,-0.006391011644154787,-0.012911200523376465,0.006731901317834854,-0.011776547878980637,-0.005904449615627527,-4.718909985967912e-05,-0.00039819200173951685,-0.010299917310476303,0.012926243245601654,0.006697975564748049,0.012413217686116695,-0.01096764113754034,0.006044239737093449,-0.005561958532780409,0.0011085219448432326,0.011425708420574665,-0.0059990305453538895,0.00607341667637229,-0.00912451185286045,-0.004770657513290644,0.012635535560548306,-0.0021210256963968277,0.00043205797555856407,-0.00556673901155591,-0.010328754782676697,-0.0020273951813578606,0.003320442046970129,-0.001193880569189787,0.007439559791237116,-0.0036877121310681105,0.003038475988432765,0.007334877736866474,0.011220463551580906,-0.0019544344395399094,-0.012379612773656845,0.005875855218619108,0.0007687178440392017,0.010005040094256401,-0.001093394123017788,-0.003547132946550846,-0.011767704039812088,-0.001151571748778224,0.0038000864442437887,0.00726178428158164,0.009481726214289665,-0.007667382713407278,0.002499030204489827,0.00818598736077547,-0.0064505948685109615,-0.004177459049969912,0.009138869121670723,0.0021933901589363813,0.0002553280792199075,0.0046700285747647285,0.0002927839523181319,0.01293172873556614,0.00680357264354825,-0.011988713406026363,-0.009466812945902348,0.0012119351886212826,0.00859424564987421,-1
124,-0.0007209143368527293,0.0003178626939188689,0.006861045490950346,0.012112236581742764,-0.012507074512541294,-0.009567979723215103,0.008683431893587112,0.012063466012477875,-0.006742840167135,-0.005059547256678343,0.009922494180500507,-0.00206162896938622,-0.006099106278270483,0.008811389096081257,-0.006534091662615538,-0.0024414900690317154,0.0038673251401633024,0.0013334933901205659,-0.01113880891352892,-0.012703186832368374,0.009830081835389137,0.006816565059125423,0.009085173718631268,0.0010256111854687333,0.008538257330656052,-0.004578239284455776,-0.0012723602121695876,0.007755376864224672,-0.010112231597304344,-0.005291766952723265,-0.010098712518811226,-0.0012503672624006867,0.012823238037526608,-0.00984003022313118,-0.0031375575345009565,-0.0026051346212625504,0.010859462432563305,-0.00797361135482788,6.07172551099211e-05,-0.006391011644154787,-0.012911200523376465,0.006731901317834854,-0.011776547878980637,-0.005904449615627527,-4.718909985967912e-05,-0.00039819200173951685,-0.010299917310476303,0.012926243245601654,0.006697975564748049,0.012413217686116695,-0.01096764113754034,0.006044239737093449,-0.005561958532780409,0.0011085219448432326,0.011425708420574665,-0.0059990305453538895,0.00607341667637229,-0.00912451185286045,-0.004770657513290644,0.012635535560548306,-0.0021210256963968277,0.00043205797555856407,-0.00556673901155591,-0.010328754782676697,-0.0020273951813578606,0.003320442046970129,-0.001193880569189787,0.007439559791237116,-0.0036877121310681105,0.003038475988432765,0.007334877736866474,0.011220463551580906,-0.0019544344395399094,-0.012379612773656845,0.005875855218619108,0.0007687178440392017,0.010005040094256401,-0.001093394123017788,-0.003547132946550846,-0.011767704039812088,-0.001151571748778224,0.0038000864442437887,0.00726178428158164,0.009481726214289665,-0.007667382713407278,0.002499030204489827,0.00818598736077547,-0.0064505948685109615,-0.004177459049969912,0.009138869121670723,0.0021933901589363813,0.0002553280792199075,0.0046700285747647285,0.0002927839523181319,0.01293172873556614,0.00680357264354825,-0.011988713406026363,-0.009466812945902348,0.0012119351886212826,0.00859424564987421,-1
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
127,-0.0007209143368527293,0.0003178626939188689,0.006861045490950346,0.012112236581742764,-0.012507074512541294,-0.009567979723215103,0.008683431893587112,0.012063466012477875,-0.006742840167135,-0.005059547256678343,0.009922494180500507,-0.00206162896938622,-0.006099106278270483,0.008811389096081257,-0.006534091662615538,-0.0024414900690317154,0.0038673251401633024,0.0013334933901205659,-0.01113880891352892,-0.012703186832368374,0.009830081835389137,0.006816565059125423,0.009085173718631268,0.0010256111854687333,0.008538257330656052,-0.004578239284455776,-0.0012723602121695876,0.007755376864224672,-0.010112231597304344,-0.005291766952723265,-0.010098712518811226,-0.0012503672624006867,0.012823238037526608,-0.00984003022313118,-0.0031375575345009565,-0.0026051346212625504,0.010859462432563305,-0.00797361135482788,6.07172551099211e-05,-0.006391011644154787,-0.012911200523376465,0.006731901317834854,-0.011776547878980637,-0.005904449615627527,-4.718909985967912e-05,-0.00039819200173951685,-0.010299917310476303,0.012926243245601654,0.006697975564748049,0.012413217686116695,-0.01096764113754034,0.006044239737093449,-0.005561958532780409,0.0011085219448432326,0.011425708420574665,-0.0059990305453538895,0.00607341667637229,-0.00912451185286045,-0.004770657513290644,0.012635535560548306,-0.0021210256963968277,0.00043205797555856407,-0.00556673901155591,-0.010328754782676697,-0.0020273951813578606,0.003320442046970129,-0.001193880569189787,0.007439559791237116,-0.0036877121310681105,0.003038475988432765,0.007334877736866474,0.011220463551580906,-0.0019544344395399094,-0.012379612773656845,0.005875855218619108,0.0007687178440392017,0.010005040094256401,-0.001093394123017788,-0.003547132946550846,-0.011767704039812088,-0.001151571748778224,0.0038000864442437887,0.00726178428158164,0.009481726214289665,-0.007667382713407278,0.002499030204489827,0.00818598736077547,-0.0064505948685109615,-0.004177459049969912,0.009138869121670723,0.0021933901589363813,0.0002553280792199075,0.0046700285747647285,0.0002927839523181319,0.01293172873556614,0.00680357264354825,-0.011988713406026363,-0.009466812945902348,0.0012119351886212826,0.00859424564987421,-1
128,-0.0007209143368527293,0.0003178626939188689,0.006861045490950346,0.012112236581742764,-0.012507074512541294,-0.009567979723215103,0.008683431893587112,0.012063466012477875,-0.006742840167135,-0.005059547256678343,0.009922494180500507,-0.00206162896938622,-0.006099106278270483,0.008811389096081257,-0.006534091662615538,-0.0024414900690317154,0.0038673251401633024,0.0013334933901205659,-0.01113880891352892,-0.012703186832368374,0.009830081835389137,0.006816565059125423,0.009085173718631268,0.0010256111854687333,0.008538257330656052,-0.004578239284455776,-0.0012723602121695876,0.007755376864224672,-0.010112231597304344,-0.005291766952723265,-0.010098712518811226,-0.0012503672624006867,0.012823238037526608,-0.00984003022313118,-0.0031375575345009565,-0.0026051346212625504,0.010859462432563305,-0.00797361135482788,6.07172551099211e-05,-0.006391011644154787,-0.012911200523376465,0.006731901317834854,-0.011776547878980637,-0.005904449615627527,-4.718909985967912e-05,-0.00039819200173951685,-0.010299917310476303,0.012926243245601654,0.006697975564748049,0.012413217686116695,-0.01096764113754034,0.006044239737093449,-0.005561958532780409,0.0011085219448432326,0.011425708420574665,-0.0059990305453538895,0.00607341667637229,-0.00912451185286045,-0.004770657513290644,0.012635535560548306,-0.0021210256963968277,0.00043205797555856407,-0.00556673901155591,-0.010328754782676697,-0.0020273951813578606,0.003320442046970129,-0.001193880569189787,0.007439559791237116,-0.0036877121310681105,0.003038475988432765,0.007334877736866474,0.011220463551580906,-0.0019544344395399094,-0.012379612773656845,0.005875855218619108,0.0007687178440392017,0.010005040094256401,-0.001093394123017788,-0.003547132946550846,-0.011767704039812088,-0.001151571748778224,0.0038000864442437887,0.00726178428158164,0.009481726214289665,-0.007667382713407278,0.002499030204489827,0.00818598736077547,-0.0064505948685109615,-0.004177459049969912,0.009138869121670723,0.0021933901589363813,0.0002553280792199075,0.0046700285747647285,0.0002927839523181319,0.01293172873556614,0.00680357264354825,-0.011988713406026363,-0.009466812945902348,0.0012119351886212826,0.00859424564987421,-1
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
134,-0.0007209143368527293,0.0003178626939188689,0.006861045490950346,0.012112236581742764,-0.012507074512541294,-0.009567979723215103,0.008683431893587112,0.012063466012477875,-0.006742840167135,-0.005059547256678343,0.009922494180500507,-0.00206162896938622,-0.006099106278270483,0.008811389096081257,-0.006534091662615538,-0.0024414900690317154,0.0038673251401633024,0.0013334933901205659,-0.01113880891352892,-0.012703186832368374,0.009830081835389137,0.006816565059125423,0.009085173718631268,0.0010256111854687333,0.008538257330656052,-0.004578239284455776,-0.0012723602121695876,0.007755376864224672,-0.010112231597304344,-0.005291766952723265,-0.010098712518811226,-0.0012503672624006867,0.012823238037526608,-0.00984003022313118,-0.0031375575345009565,-0.0026051346212625504,0.010859462432563305,-0.00797361135482788,6.07172551099211e-05,-0.006391011644154787,-0.012911200523376465,0.006731901317834854,-0.011776547878980637,-0.005904449615627527,-4.718909985967912e-05,-0.00039819200173951685,-0.010299917310476303,0.012926243245601654,0.006697975564748049,0.012413217686116695,-0.01096764113754034,0.006044239737093449,-0.005561958532780409,0.0011085219448432326,0.011425708420574665,-0.0059990305453538895,0.00607341667637229,-0.00912451185286045,-0.004770657513290644,0.012635535560548306,-0.0021210256963968277,0.00043205797555856407,-0.00556673901155591,-0.010328754782676697,-0.0020273951813578606,0.003320442046970129,-0.001193880569189787,0.007439559791237116,-0.0036877121310681105,0.003038475988432765,0.007334877736866474,0.011220463551580906,-0.0019544344395399094,-0.012379612773656845,0.005875855218619108,0.0007687178440392017,0.010005040094256401,-0.001093394123017788,-0.003547132946550846,-0.011767704039812088,-0.001151571748778224,0.0038000864442437887,0.00726178428158164,0.009481726214289665,-0.007667382713407278,0.002499030204489827,0.00818598736077547,-0.0064505948685109615,-0.004177459049969912,0.009138869121670723,0.0021933901589363813,0.0002553280792199075,0.0046700285747647285,0.0002927839523181319,0.01293172873556614,0.00680357264354825,-0.011988713406026363,-0.009466812945902348,0.0012119351886212826,0.00859424564987421,-1
